,Threshold,4/Pz,5/P7,6/P8,7/O1,8/O2,9/CP5,10/CP6,12/CP2,13/PO3,14/PO4,15/P3,16/P4
8170,4,-1.36171186609e-06,1.25790710654e-06,-7.96566774434e-07,-4.12960947143e-07,-5.00004857645e-07,-1.79798746444e-06,-1.49954381371e-06,-1.59450086878e-06,-6.03869411723e-07,-4.74128146247e-07,-4.56497116615e-07,-1.0765659879e-06
8171,4,-1.74205140684e-06,9.16886768514e-07,-7.99198719546e-07,-4.63541477354e-07,-4.36034106131e-07,-1.66977873254e-06,-8.75643154657e-07,-1.08286613047e-06,-3.85817662158e-07,-1.03625365029e-07,-2.69067995332e-07,-6.1815008369e-07
8172,4,6.03985291809e-08,1.92742488187e-06,9.17859029284e-07,7.99668400362e-07,1.1133257511e-06,-1.52444754213e-06,-2.62737276869e-07,-4.29654852786e-07,-1.19107326503e-07,2.48048123592e-07,-3.63608750922e-08,-1.21958470529e-07
8173,4,7.07052757174e-07,1.78120667063e-06,1.20378594925e-06,9.22864329869e-07,1.27704586779e-06,-1.15098185815e-06,2.22035461311e-07,1.98498011044e-07,1.21309273598e-07,5.58697037624e-07,2.69595439783e-07,2.72633012032e-07
8174,4,5.41432620744e-07,1.16833562142e-06,4.45325224623e-07,4.85025282615e-07,4.45413578976e-07,-4.1743510583e-07,9.0660834167e-07,8.82456164671e-07,6.89172650039e-07,1.13079479982e-06,9.50786898078e-07,9.58668171405e-07
8175,4,1.96020306237e-07,3.50254557601e-07,-3.0041330948e-07,-1.43766213818e-07,-1.80487365122e-08,-2.03637664969e-06,-6.0658470675e-07,-4.42111004177e-07,-1.08296049367e-06,-2.11484344933e-07,-5.65867347542e-07,-3.89602240833e-07
8176,4,-6.40339886081e-07,-5.10391389411e-07,-8.99251835351e-07,-1.21135704095e-06,-6.3833610544e-07,-2.29419364467e-06,-9.61892116658e-07,-8.47567348871e-07,-1.53728057595e-06,-4.19817662652e-07,-8.92441891526e-07,-6.6624110118e-07
8177,4,-1.991226866e-07,2.40266607945e-08,-2.21366836471e-07,-8.76477581863e-07,-4.55848418682e-07,-2.01896835737e-06,-1.07201602332e-06,-1.17739339476e-06,-1.58843791181e-06,-5.0437132061e-07,-9.7599494361e-07,-8.32811459505e-07
8178,4,-8.48048578125e-07,-4.04276961343e-07,-6.55232602312e-07,-9.16064318678e-07,-1.01092032585e-06,-1.69460959266e-06,-8.43316273144e-07,-1.06416073698e-06,-1.39646678274e-06,-6.64317471187e-07,-8.4291255319e-07,-8.13220440951e-07
8179,4,-2.352587898e-07,2.45083702996e-07,-2.32818124095e-07,6.19191452317e-08,-3.78187337027e-07,-3.41531765287e-07,8.13387052556e-07,5.02660302563e-07,1.54820748645e-07,4.13709325774e-07,6.62767505173e-07,6.44123778778e-07
8180,4,-8.76379563923e-08,-8.20941490402e-08,-5.22261197815e-07,-1.92350994533e-07,-7.45748070474e-07,-3.11276396849e-06,-1.32708203595e-06,-1.56056692638e-06,-2.25495217481e-06,-1.76867078759e-06,-1.68216770866e-06,-1.51681313085e-06
8181,4,-2.07807666692e-06,-2.61541154723e-06,-2.75815305412e-06,-2.69103093027e-06,-3.00399126368e-06,-4.02569737708e-06,-1.88721082576e-06,-2.11452799448e-06,-2.83921954581e-06,-2.39319623309e-06,-2.27862929176e-06,-2.08563995897e-06
8182,4,-1.31085245869e-06,-2.2617058746e-06,-2.41197234456e-06,-2.17619717016e-06,-2.48849470467e-06,-2.66951508484e-06,-9.6430355541e-07,-1.03883245969e-06,-1.47557551461e-06,-1.46921116733e-06,-1.01631463574e-06,-1.06290798384e-06
8183,4,-9.64378083382e-07,-1.70651407115e-06,-2.09508469934e-06,-1.30074809233e-06,-1.69736412501e-06,-2.99052915585e-06,-1.72204153298e-06,-1.61941305944e-06,-1.91843475291e-06,-1.81622716527e-06,-1.47387161164e-06,-1.70076048951e-06
8184,4,-1.261194266e-06,-1.6535852061e-06,-2.12622039742e-06,-1.19136704624e-06,-1.49995810087e-06,-1.92251618588e-06,-6.52954900932e-07,-8.6800771215e-07,-1.2178697755e-06,-8.15363008321e-07,-6.77932079201e-07,-8.42414523451e-07
8185,4,-5.01162809049e-07,-9.59780184164e-07,-1.09496929945e-06,-7.60486894364e-07,-9.8772066289e-07,-1.96955577241e-06,-5.55471672811e-07,-8.88010686279e-07,-1.61511645606e-06,-8.23838852412e-07,-9.60704440599e-07,-8.49857592912e-07
8186,4,-1.07627563556e-06,-1.80458714271e-06,-1.20500126506e-06,-1.45588147423e-06,-8.17481158198e-07,-1.94325393657e-06,-5.23030911961e-07,-9.44915248815e-07,-1.64744296645e-06,-4.76790526188e-07,-1.10926964995e-06,-6.14347559533e-07
8187,4,-3.0467221629e-07,-1.11681696245e-06,-2.7065063087e-08,-6.76079880049e-07,3.95091075935e-07,-9.22372940288e-07,1.25369204011e-07,-5.35844098156e-07,-9.43204396049e-07,4.52659797778e-07,-6.38008242421e-07,5.00031045067e-08
8188,4,-4.40855745814e-07,-1.24403386585e-06,5.78346120846e-07,-7.75170202217e-07,1.72509881221e-07,-2.6015839913e-06,-1.73636190941e-06,-2.44716858424e-06,-2.57719327596e-06,-9.93482303102e-07,-2.41946387166e-06,-1.76689218812e-06
8189,4,-2.70989642248e-06,-3.27998637165e-06,-9.62308896585e-07,-2.65497424268e-06,-1.38824825009e-06,-2.62373152686e-06,-1.82217846174e-06,-2.79741435748e-06,-2.41525017032e-06,-8.72456487258e-07,-2.30012686659e-06,-1.90016961138e-06
8190,4,-2.60785076463e-06,-2.28486387878e-06,-5.77381120073e-07,-2.44801733862e-06,-9.27151114443e-07,-9.26453454191e-07,-3.88630327493e-07,-1.58522742817e-06,-9.97776551295e-07,6.91847932328e-07,-7.71279906931e-07,-6.92097488507e-07
8191,4,-2.45864961383e-06,-1.41321043449e-06,6.99920453079e-08,-2.35719936278e-06,-4.06452301135e-07,-1.66836885762e-06,-1.08359714967e-06,-2.46476457291e-06,-1.56773064273e-06,1.18528603295e-07,-1.33510096539e-06,-1.50421132453e-06
8192,4,-2.72846953298e-06,-1.34509881469e-06,1.08245827658e-08,-2.50241501499e-06,-4.91091205871e-07,-1.0859412982e-06,-6.92855772863e-07,-1.9693277442e-06,-3.03200613322e-07,5.14042679617e-07,-3.67180928308e-07,-1.22991786311e-06
8193,4,-1.80066030985e-06,1.89804851272e-07,6.6232117001e-07,-1.30926693573e-06,-5.85988677747e-07,1.11434533415e-07,3.10013501385e-07,-5.77670351159e-07,1.67602907714e-06,1.80922983792e-06,1.30248396822e-06,-8.62507102747e-08
8194,4,-1.59469065662e-06,6.60477750355e-07,7.82618983966e-07,-5.46501338619e-07,-2.39255546034e-07,-7.82879474751e-07,8.35900629875e-08,-8.2203814202e-07,1.48338176033e-06,1.8351575735e-06,9.63561437666e-07,-2.04289630203e-07
8195,4,-2.39933615957e-06,-7.40565602849e-07,-1.76478164584e-07,-1.36495176688e-06,-5.69324024702e-07,-1.68668631622e-06,-3.27526642166e-07,-9.97777990016e-07,8.47210173582e-07,1.66401413171e-06,2.48225840337e-07,-5.35472600528e-07
8196,4,-1.69304861451e-06,-8.32314837622e-07,1.54249065868e-07,-1.35711288373e-06,-8.93070149594e-07,-5.06915264001e-07,8.19202416757e-07,6.11908646091e-07,1.43770956295e-06,2.61878269611e-06,1.17057369014e-06,8.13770137995e-07
8197,4,7.14044139247e-09,8.70414009635e-08,1.42908690297e-06,-3.97116925119e-07,2.71693930269e-07,-1.69346181383e-07,8.5212348421e-07,8.48110017328e-07,4.6737559604e-07,2.08113872532e-06,8.45266580734e-07,7.0419369722e-07
8198,4,-3.62482582012e-07,-5.68259183264e-07,6.2546380213e-07,-1.32176404825e-06,-4.18087024726e-07,-6.051621785e-07,-1.60715630371e-07,-4.59230675471e-08,-8.18293124023e-07,6.74538872799e-07,-1.79008545513e-07,-3.55517621567e-07
8199,4,-1.33879696626e-07,-4.33045778861e-07,2.90698213119e-07,-9.80170428407e-07,-4.16339492907e-07,1.25026891536e-06,1.44315310552e-06,1.71007069756e-06,9.07773826605e-07,1.91568972436e-06,1.5612366403e-06,1.42362701772e-06
8200,4,4.7133909376e-07,-5.64621715078e-07,2.5644332098e-07,3.51142476122e-08,-1.9229059054e-07,1.75221600164e-07,3.4838455832e-07,8.33769968081e-07,-1.54341171839e-07,4.98635076928e-07,5.00396809171e-07,3.57459897202e-07
8201,4,-4.90878617686e-08,-1.84892671164e-06,-1.03134272905e-06,-4.64655367118e-07,-1.47528613757e-06,-1.09063414631e-06,-1.03247155843e-06,-5.07812679207e-07,-1.33098323235e-06,-1.14160975521e-06,-7.70664915373e-07,-9.15359832002e-07
8202,4,1.1255968659e-06,-1.26450655094e-06,-4.72583711385e-07,5.06356391274e-07,-5.00621654548e-07,5.67778172081e-08,2.61787289995e-08,4.54608235716e-07,-4.90150094463e-07,-2.31371775397e-08,2.74879908268e-07,1.92958418801e-07
8203,4,8.15651760228e-07,-1.8862714865e-06,-9.34818651131e-07,-7.65595153926e-08,-8.20759476898e-07,-1.30346479614e-06,-1.48609745036e-06,-1.08755952015e-06,-2.51779110426e-06,-1.58946692803e-06,-1.32921609329e-06,-1.31586874963e-06
8204,4,-1.9616654146e-07,-3.13417889447e-06,-2.74017142537e-06,-1.38021919953e-06,-1.93694717915e-06,-3.59165747569e-07,-9.77894765385e-07,-2.88308446674e-07,-2.06804855313e-06,-1.5371261413e-06,-5.35466587752e-07,-6.97291852324e-07
8205,4,2.17402079269e-06,-1.02738273257e-06,-1.59345818196e-06,1.03434894957e-06,-7.76729330132e-08,2.03975740234e-06,8.9899957816e-07,1.8732974832e-06,-4.01226635784e-09,-9.48239813129e-08,1.85991674966e-06,1.08008384339e-06
8206,4,3.52028989386e-06,3.25216309954e-07,-8.46854096118e-07,2.57824372439e-06,6.19189540616e-07,1.7421019072e-06,3.79016760194e-07,1.16923530473e-06,-3.40128204972e-07,-5.77202375352e-07,1.57953965348e-06,6.30118086347e-07
8207,4,3.73731522347e-06,2.69417792759e-07,-5.49684922492e-07,2.8958970493e-06,1.30290821744e-06,2.33463702028e-06,1.17473681869e-06,1.85623551534e-06,2.54053753338e-07,5.36333823055e-07,2.19097518475e-06,1.65351466012e-06
8208,4,3.984858488e-06,3.57856723549e-07,1.52115346977e-07,3.21445395756e-06,2.07615419009e-06,2.06898994153e-06,1.12671979194e-06,1.65265825379e-06,-3.53237393819e-07,1.27447686268e-07,1.86258679554e-06,1.51032699682e-06
8209,4,3.63559606345e-06,3.19922273051e-09,-5.88181607951e-08,2.88821042672e-06,1.07004411126e-06,1.55834509456e-06,9.00070705449e-07,1.09969412755e-06,-1.34324236183e-06,-4.78892147614e-07,1.22813802763e-06,1.21331801351e-06
8210,4,4.49735080076e-06,3.67730586351e-07,1.05011039174e-06,3.59807543395e-06,1.96943801027e-06,3.32072015241e-06,3.29928914832e-06,3.41815447934e-06,-1.98009793209e-07,1.88908775795e-06,2.80489762374e-06,3.4257410352e-06
8211,4,4.8220424791e-06,3.14409941913e-07,1.739287822e-06,3.39939577203e-06,2.69083904526e-06,2.95820045586e-06,3.1490400586e-06,3.19525262125e-06,-1.21309937771e-06,1.35125215436e-06,2.20515769601e-06,3.12585373435e-06
8212,4,4.05609819409e-06,-7.24795694395e-07,7.30384124112e-07,2.13307790291e-06,1.49110116949e-06,8.48315230175e-07,7.68881971396e-07,9.98544041588e-07,-3.75164078591e-06,-1.01021587837e-06,-7.80384291047e-08,9.60934582401e-07
8213,4,3.22271269672e-06,-1.73915494764e-06,-4.27390800458e-07,1.42436781503e-06,7.21357726148e-07,1.25384713765e-07,-9.98218115409e-08,3.88946229783e-07,-4.53727888561e-06,-1.71966388124e-06,-8.31493500832e-07,1.47691064454e-07
8214,4,2.00348044586e-06,-2.69437373341e-06,-1.9471157854e-06,3.82160231221e-07,-4.79483883146e-07,-1.26670967188e-07,-4.68471767403e-07,2.39031346119e-08,-4.52268814601e-06,-1.97868810135e-06,-8.81828246899e-07,-1.22858314225e-07
8215,4,1.72097905063e-06,-2.96941317804e-06,-2.49902312138e-06,2.29411682268e-07,-9.16531120752e-07,-1.80324438791e-07,-5.82027283583e-07,3.64292125833e-08,-4.33866307612e-06,-1.65291531898e-06,-6.09365277201e-07,-9.92987558801e-08
8216,4,2.80313846802e-06,-1.96379373599e-06,-1.68980252571e-06,1.9599174819e-06,6.86164093091e-07,-1.08464491092e-07,-4.53550832668e-07,2.57059843509e-07,-4.09075874005e-06,-1.58215305384e-06,-1.84175773984e-07,-4.35979589477e-08
8217,4,2.22633238242e-06,-2.36161596692e-06,-2.75513997701e-06,1.30650248559e-06,-2.39800359737e-07,-1.49440147754e-06,-1.67501377929e-06,-9.68705052001e-07,-5.39649466807e-06,-2.78420067004e-06,-1.46559377107e-06,-1.32168582797e-06
8218,4,5.40980213637e-07,-3.85144280605e-06,-4.36248464185e-06,-4.80356767004e-07,-2.53267612731e-06,-2.44366084528e-06,-2.36999956686e-06,-1.89815993473e-06,-6.28118736061e-06,-3.65228084651e-06,-2.47374758775e-06,-2.19467435428e-06
8219,4,1.36674109722e-06,-2.83883270049e-06,-3.29623532892e-06,1.03130010026e-06,-1.50360301931e-06,-1.25308422166e-06,-1.1645294266e-06,-8.87311335275e-07,-4.97761838087e-06,-2.89178354638e-06,-1.371708977e-06,-1.15534246344e-06
8220,4,7.60221008869e-07,-3.14686177588e-06,-3.59085826597e-06,4.11320494974e-07,-1.78324854465e-06,-2.48991128848e-06,-2.44172965188e-06,-2.22469586231e-06,-6.25257668319e-06,-3.92523757291e-06,-2.91006976233e-06,-2.50019533169e-06
8221,4,-1.25823438318e-06,-4.56409000703e-06,-4.5081977098e-06,-1.71340575998e-06,-3.5405133998e-06,-2.81832950418e-06,-2.54715529103e-06,-2.87511777295e-06,-6.58024658319e-06,-3.89140541686e-06,-3.5379008445e-06,-2.69487049932e-06
8222,4,8.66189675049e-07,-2.31964980493e-06,-1.45573536559e-06,4.19941597922e-07,-8.67643570642e-07,2.67627731321e-07,3.50623869905e-07,-7.65845948089e-08,-3.66371046911e-06,-5.59292682332e-07,-9.33490523734e-07,3.66350775998e-07
8223,4,2.11318559423e-06,-1.06635882709e-06,4.01787025706e-07,1.4242716217e-06,1.41859821387e-06,6.9742165464e-07,1.55696874156e-07,1.7438620071e-07,-3.38395835126e-06,-3.9980602061e-07,-8.93005881776e-07,4.03945676406e-07
8224,4,1.76623800929e-06,-1.08249088386e-06,3.6718576256e-08,1.03904759447e-06,8.85159390501e-07,1.3523930141e-06,5.26855553752e-07,7.68132805486e-07,-2.36989847054e-06,-6.39749772377e-07,-1.57525534673e-07,6.63011397488e-07
8225,4,2.61560040732e-06,-4.39988374733e-07,-1.24139969293e-07,1.77892884118e-06,9.60377081651e-07,1.93707570834e-06,1.03423936387e-06,1.70152294435e-06,-1.02668367356e-06,-2.75862941527e-07,6.55425091844e-07,1.1811326058e-06
8226,4,2.02960444947e-06,-1.12387170439e-06,-1.09807871469e-06,1.24222987917e-06,6.36581215929e-07,6.94522532972e-07,9.86573530308e-08,7.43008021815e-07,-1.1071806396e-06,-1.08852737672e-06,-1.39575296295e-07,3.16422450302e-07
8227,4,2.72169274956e-06,8.0813086562e-08,-8.34161522978e-09,2.35816617811e-06,1.39176888564e-06,1.76943473887e-06,1.63967295227e-06,1.92458929634e-06,9.32754995293e-07,5.87855909806e-07,1.09028916934e-06,1.63087484135e-06
8228,4,3.46961927418e-06,1.44859891217e-06,1.59541619176e-06,3.61398493322e-06,2.52342271988e-06,1.64745419955e-06,1.75955019318e-06,1.93540184615e-06,1.52561450456e-06,1.26682509263e-06,8.09490010732e-07,1.76155151516e-06
8229,4,1.81251874673e-06,-1.09418760362e-08,6.54665161157e-07,1.98919924132e-06,1.51362363561e-06,4.34215380723e-07,7.21003919133e-07,6.35969111672e-07,6.91171484522e-07,2.34762498873e-07,-5.37367298308e-07,7.45149766253e-07
8230,4,7.18280433833e-07,-9.41384219038e-07,-2.17474094825e-07,6.63415043542e-07,3.52840331372e-07,7.73984268908e-07,8.59460534821e-07,7.44636065008e-07,8.35184284331e-07,1.73352215692e-07,-4.94094335685e-07,6.66571472996e-07
8231,4,3.12325503696e-07,-6.99644413486e-07,-1.393411602e-07,4.7920069146e-07,-1.08707300127e-07,8.10616909096e-07,9.37788848231e-07,9.09491369334e-07,1.21142536564e-06,-2.96101580028e-08,-3.47933041528e-07,6.00819258954e-07
8232,4,2.07576787999e-06,1.28927126351e-06,1.36970798457e-06,2.11995438402e-06,9.0807336076e-07,1.61758765642e-06,1.90281110888e-06,1.98789802273e-06,2.74728534486e-06,5.31441626948e-07,7.60940030791e-07,1.53348910998e-06
8233,4,1.62288029739e-06,9.40762773021e-07,8.75138906828e-07,1.53221166867e-06,5.57279675385e-07,3.73595665252e-07,6.42032692166e-07,7.99828415236e-07,1.61386330635e-06,-8.09965482199e-07,-5.22531081307e-07,2.90085041071e-07
8234,4,-1.60056839701e-06,-1.91335163725e-06,-1.61940474819e-06,-1.83277982892e-06,-1.76694822112e-06,-1.35075751155e-06,-9.29900600316e-07,-9.81785920789e-07,-3.16128379551e-07,-2.52414259074e-06,-2.39415530612e-06,-1.4244160422e-06
8235,4,-5.86505819245e-07,-7.94966915553e-07,-4.48861947483e-07,-1.36734722754e-06,-1.18776563706e-06,3.74107865895e-07,7.0167523113e-07,5.9952998604e-07,1.89179822738e-06,-7.62244835501e-07,-5.68825444624e-07,1.83110206676e-07
8236,4,2.17836924254e-07,2.86521814136e-07,5.47263842146e-07,5.5019802956e-08,-6.47674527377e-09,1.6233415985e-06,1.61845265716e-06,1.60924799625e-06,3.93566286063e-06,6.28367552468e-07,9.94666297061e-07,1.39302075908e-06
8237,4,4.99024612314e-07,9.47198085802e-07,7.7428727766e-07,9.51738556884e-07,8.03016382528e-07,1.59661415337e-06,1.21411764964e-06,1.38676201529e-06,4.0935015607e-06,5.35157150452e-07,1.03478420932e-06,1.21388695896e-06
8238,4,1.60033892755e-06,2.2754079756e-06,1.67464288618e-06,1.960779516e-06,1.78204606899e-06,2.04127353717e-06,1.63799068053e-06,1.81497999502e-06,4.73883678513e-06,8.07504980392e-07,1.50654921061e-06,1.65858780057e-06
8239,4,1.54106435699e-06,2.20404686634e-06,1.46010590375e-06,2.18135844711e-06,2.15645489111e-06,2.59200976431e-06,2.46588809005e-06,2.48466534896e-06,5.724034489e-06,1.47612285073e-06,2.21234435785e-06,2.43397762595e-06
8240,4,1.3922553492e-06,1.86816122886e-06,1.49331834064e-06,1.81747009664e-06,2.21389411073e-06,2.05422468302e-06,2.15210979572e-06,2.15772496859e-06,5.4441649315e-06,1.3436919277e-06,1.75751261415e-06,2.09007366201e-06
8241,4,1.14312312842e-06,1.80077027971e-06,2.08136080904e-06,1.53955061893e-06,2.00149959009e-06,2.15194073446e-06,2.17557500464e-06,2.00493607561e-06,5.50961124686e-06,1.42325495085e-06,1.76939231104e-06,2.00609433459e-06
8242,4,6.10279366518e-07,1.73919585367e-06,1.84818329158e-06,1.24133052995e-06,1.27879450885e-06,1.41045592268e-06,1.03676187339e-06,8.15202548951e-07,4.57278864918e-06,4.79268620067e-07,9.14054828134e-07,6.33085671752e-07
8243,4,-9.92481334167e-07,7.24889191075e-07,5.29291019027e-07,-2.28480762173e-07,4.71244002286e-08,2.03155489701e-07,-4.4744678726e-07,-5.42323348175e-07,3.40602909909e-06,-5.55238495793e-07,-2.6028200522e-07,-8.8799609857e-07
8244,4,-1.00991543498e-06,1.02581262987e-06,8.03344828918e-07,1.28713338301e-07,8.503523424e-07,1.23473019609e-06,5.38267514792e-07,3.97178824923e-07,4.56957130878e-06,8.76096618994e-07,8.52680417627e-07,3.72902098246e-07
8245,4,-9.78902031568e-07,8.88401953196e-07,7.71293681108e-07,-2.60401873916e-07,7.83207396196e-07,2.93604272613e-07,-1.7991997831e-07,-2.93908994861e-07,3.485448407e-06,2.47066162883e-07,-3.39293030861e-08,-2.08776848352e-07
8246,4,-2.16098658134e-06,-3.47365906799e-07,-5.25913797145e-07,-1.92329508153e-06,-6.07788948828e-07,-2.12474528772e-07,-6.88578749559e-07,-5.85723957343e-07,2.893108152e-06,-4.87049106577e-07,-6.07970928174e-07,-8.11600774139e-07
8247,4,-1.08009304868e-06,6.97522814936e-07,1.17567252188e-07,-8.53094784833e-07,1.49809078767e-07,1.22065909576e-06,5.87848654796e-07,8.86327160036e-07,4.60629888507e-06,1.21951372856e-06,8.90189597511e-07,4.84646917392e-07
8248,4,2.44943249943e-07,1.89923953593e-06,1.39937867997e-06,5.73722597367e-07,1.40961749056e-06,1.05749115963e-06,5.93905158395e-07,9.21948452328e-07,4.81166169706e-06,1.70861977919e-06,1.02817097129e-06,6.33397754712e-07
8249,4,2.64861345809e-08,1.74520195541e-06,1.4210448771e-06,5.10979227939e-07,1.43080644038e-06,1.03102600282e-06,6.20503602059e-07,1.06206563648e-06,5.02667430529e-06,1.67761947944e-06,1.22806063348e-06,8.21863160961e-07
8250,4,1.07083825152e-08,1.88079399059e-06,1.37391837536e-06,5.73558210418e-07,1.00298366345e-06,1.68918975416e-06,1.27586475235e-06,1.7677055586e-06,5.83067212298e-06,2.47464179468e-06,2.04297661517e-06,1.50730979045e-06
8251,4,-3.03923509833e-07,1.80339991171e-06,1.17202643928e-06,6.01565795989e-07,9.81265096839e-07,1.19728906203e-07,2.26036809921e-07,3.74632696477e-07,4.65183243353e-06,1.56467625156e-06,7.51912996998e-07,3.84843128152e-07
8252,4,-1.62055060125e-06,5.49762432574e-07,3.8050057692e-07,-6.29866065882e-07,4.12176967793e-07,-1.68187256582e-06,-1.03330044731e-06,-1.08761482988e-06,3.14621079684e-06,2.66825295006e-07,-9.20139167155e-07,-9.30095928996e-07
8253,4,-1.73423528994e-06,5.74873701846e-07,9.06999422613e-07,-6.9290020858e-07,1.76833642077e-07,-2.16464309846e-07,6.77863082541e-07,4.70307303753e-07,4.213706938e-06,1.64828290134e-06,3.25403878399e-07,4.32941774628e-07
8254,4,-1.79659836923e-06,6.74749062727e-07,1.16490607329e-06,-8.72506290459e-07,2.93252087259e-08,-1.24421347286e-06,5.02865796275e-08,-4.91861558066e-07,2.61629426254e-06,4.71473243509e-07,-8.78126143089e-07,-6.52735502516e-07
8255,4,-3.23700501912e-06,-1.06046127097e-06,-4.92565687369e-07,-2.92466930715e-06,-1.94028482945e-06,-2.98565175099e-06,-1.93757440903e-06,-2.22679282042e-06,4.11350661532e-07,-1.77074749147e-06,-2.60763932747e-06,-2.65544074479e-06
8256,4,-2.88070750544e-06,-9.8942413261e-07,-1.03459857753e-06,-2.76951773221e-06,-2.65423042515e-06,-1.27213895248e-07,2.43989832458e-07,4.09531971653e-07,3.25995078451e-06,4.98765694429e-07,5.13378435737e-07,-1.14759910175e-07
8257,4,7.9194594896e-08,1.84699077631e-06,1.23486424944e-06,1.76483487978e-07,4.12088543871e-07,1.39943561576e-06,1.64388150483e-06,1.7734747494e-06,5.18548337667e-06,2.26695219057e-06,2.21628575274e-06,1.54806653943e-06
8258,4,1.06167682967e-06,3.12347709021e-06,2.40875230735e-06,1.53640854167e-06,1.81770997445e-06,2.67409479685e-07,6.2386442972e-07,6.41825885055e-07,4.06869590907e-06,1.58206177492e-06,1.00840886415e-06,5.29279353636e-07
8259,4,-1.53100867374e-06,1.2547059855e-06,4.94249323913e-07,-4.09304294693e-07,-4.10884154944e-07,-1.16861503161e-06,-7.13776622455e-07,-8.95831670693e-07,2.30117233716e-06,1.71434300408e-07,-4.81321450819e-07,-8.05193926225e-07
8260,4,-3.42929920916e-06,-3.82645521637e-07,-1.03438933578e-06,-2.64379077509e-06,-1.99086580897e-06,-1.73761688439e-06,-1.53756581098e-06,-1.88590088405e-06,9.7709469138e-07,-7.80591021203e-07,-1.3840254404e-06,-1.58957469124e-06
8261,4,-2.20772263124e-06,5.71270456161e-07,-1.88380973864e-07,-2.02542705314e-06,-1.07824339167e-06,-6.80614672078e-07,-8.14539395357e-07,-9.0988866907e-07,1.57016764427e-06,3.46413400781e-07,-4.78223662194e-07,-7.77787586364e-07
8262,4,-1.11191178352e-06,1.28651029515e-06,5.23124978322e-07,-9.0938617517e-07,3.02417900273e-07,-4.29102834904e-07,-5.89278491987e-07,-2.34895781831e-07,1.83943448208e-06,8.82849051467e-07,-1.02749081732e-08,-4.95131134077e-07
8263,4,-1.4256535225e-06,6.29717508174e-07,-1.22385144678e-07,-1.54310137685e-06,-2.63280255955e-07,-4.16330790884e-07,-3.37695747652e-07,3.89496332231e-08,1.62708358748e-06,7.97435703087e-07,1.85236405437e-07,-3.59092762019e-07
8264,4,-2.20103763148e-07,1.69584646311e-06,6.67734138479e-07,-8.53290090192e-07,-2.45479627093e-07,7.03186517768e-07,1.19391021388e-06,1.11415160451e-06,2.72490209712e-06,2.03159587116e-06,1.50632738636e-06,1.09190515063e-06
8265,4,3.38704007382e-07,1.9456993308e-06,1.08362622529e-06,-2.69454639197e-07,4.12450626586e-08,-3.27847175292e-07,3.95504418254e-07,3.95027791321e-08,1.71247608476e-06,1.11347827957e-06,4.60408198502e-07,2.71035134217e-07
8266,4,-1.07111175017e-06,4.22966432789e-07,-2.74886506292e-07,-1.42708570828e-06,-1.07353128879e-06,-1.34944514613e-06,-6.67388838704e-07,-1.28617309206e-06,6.15063836982e-07,-2.84209048126e-08,-6.80721224109e-07,-6.98384211586e-07
8267,4,-1.46315747931e-06,6.37893949338e-07,-2.43965074503e-07,-1.10950923248e-06,-9.7040599001e-07,-4.04168481184e-07,4.00593497467e-08,-7.26579575123e-07,1.37024663254e-06,9.3432953886e-07,2.66246752654e-08,7.47372119189e-08
8268,4,-1.41604580741e-06,1.41875816634e-06,8.07922933046e-07,-3.39023354217e-07,-1.40939200702e-07,-9.56198118101e-07,-8.55168134976e-07,-1.56954582781e-06,7.98279897087e-08,1.7373125915e-07,-9.10623248152e-07,-9.69786592188e-07
8269,4,-2.3175393813e-06,7.95394103193e-07,7.13370746445e-07,-1.11666268672e-06,-1.79960344095e-07,-3.2013288928e-07,-7.28693558368e-07,-1.5957478534e-06,-1.29113564152e-07,2.70726484408e-07,-5.53227760611e-07,-8.94979101541e-07
8270,4,-2.1622054883e-06,7.02997456246e-07,8.62336853287e-07,-9.7665280031e-07,7.00208741652e-07,1.04710648764e-06,1.89518651944e-07,-5.19605256518e-07,8.93004827705e-07,1.31890252289e-06,6.85779067068e-07,1.90553162608e-08
8271,4,-1.80784797229e-06,1.10480285601e-06,9.28892935716e-07,-3.20201821012e-07,1.09284174808e-06,1.29936839346e-07,-1.00593406738e-06,-1.46270952639e-06,-1.13875203964e-07,4.17174252919e-08,-9.88204463034e-08,-1.15170704431e-06
8272,4,-2.5473192743e-06,5.88181935082e-07,-9.15316178658e-08,-5.77613069501e-07,5.64399392346e-08,-6.61280042511e-07,-1.67850687193e-06,-2.10879539237e-06,-1.04047304627e-06,-4.67073216121e-07,-8.01504461063e-07,-1.69781872461e-06
8273,4,-3.36526539214e-06,-5.51386036448e-07,-9.89437523173e-07,-1.73858104761e-06,-9.41703009335e-07,-1.00384761857e-06,-1.48471711146e-06,-1.79200341325e-06,-1.54944074392e-06,-3.77239870622e-07,-1.19840242594e-06,-1.49582316547e-06
8274,4,-3.11930422491e-06,-6.33251269046e-07,-8.38434791996e-07,-1.94750771598e-06,-1.04926835562e-06,-1.73101311445e-07,-5.8404910965e-07,-8.14961703284e-07,-8.78247117383e-07,2.19106069742e-07,-2.71518237052e-07,-4.69044774068e-07
8275,4,-1.43299852773e-06,1.0842955437e-06,6.79996454274e-07,4.48616647173e-08,6.9323531659e-07,6.84606363564e-07,-4.07685810818e-09,-1.86847253875e-07,-1.7274933393e-07,1.39475278828e-06,5.30127985015e-07,2.77614999862e-07
